p,R1,R2,R11,R22,S11_10GHz,S11_12GHz,S11_14GHz
6.0116417436892,2.333587120109699,1.335851309095569,0.7813840473531038,0.4097710298091873,-25.846434301458977,-20.358584106835046,-15.336763726139928
5.771405940433875,2.5046210644960762,1.4487872284871073,0.8218656593519481,0.5171353821865763,-24.07432779049728,-20.42989325348901,-20.21879402753665
6.071557472069657,2.318783675397186,1.5804348109786743,0.8092587768414957,0.5073097167110814,-25.33077489602305,-20.66271350253513,-17.790522488676157
6.112156905273647,2.2355891688312117,1.38090962082727,0.8212722432092087,0.4672937477960171,-25.510160813650216,-21.316572379554575,-17.90246305321683
6.216610248635055,2.3183446254548423,1.4719757942148182,0.8111144927900428,0.4704338119783721,-24.85054391033669,-17.249706479817576,-16.78007939090311
6.210760410406981,2.381494704355458,1.2706727042128836,0.8639432906656697,0.47090768841095976,-24.229249790381214,-17.75904559500638,-19.265780816137347
5.724466126408582,2.3073290105488553,1.304356362318199,0.7523841809630601,0.5033160595242182,-22.618286468267453,-21.39447898430754,-20.615508903594804
5.812434992016976,2.3060887536805823,1.4472406277880376,0.7661502430770735,0.4812105417145098,-24.172763892342576,-18.10145989843572,-17.76476547585271
6.103007053441732,2.1947012468289864,1.5484116028535964,0.7613670277364588,0.5148219175692655,-23.840160033611657,-20.479358588567422,-17.578154261672093
6.102757190182442,2.2005648623673575,1.4355613348785659,0.8415095905931306,0.41436120011286826,-25.505966198987856,-19.844975032001948,-15.765600885828526
6.10300953726121,2.089609209230046,1.3686941969476845,0.8450199294197532,0.474294444046166,-26.025868105969476,-20.075928751876297,-19.905543069487628
6.770546298130944,2.5624365114780407,1.3999291405423353,0.8225612659659255,0.4662183811726685,-24.93766865038088,-20.791698369504758,-16.26795934992492
6.114178102138633,2.113420514691307,1.274959226603028,0.8591746833444964,0.4923097796488252,-24.892830084740403,-18.819377187672625,-14.448878453959317
6.22711312803612,2.1960642203306135,1.4604515326355365,0.741097956631181,0.48385856724529586,-26.078512741364598,-19.84893616330801,-18.566647331283715
6.19080035269864,2.1922389101646202,1.4882333062323407,0.8833612055775569,0.523935313396873,-25.17529452990401,-20.57186170786309,-19.936413329239837
6.13027825026116,2.434238656541666,1.354790966716692,0.876161931085613,0.44421989685019825,-24.60068239828087,-21.565507332560568,-18.610461549560057
5.936946151071931,2.2557575482561956,1.3529957852240497,0.8367810998622873,0.5013647442899226,-24.63960660498192,-21.072314016462943,-17.97899254894293
6.151793844098654,2.48716131090106,1.4265878229652047,0.889089945438553,0.5167500926963512,-24.495712146615727,-21.969656138722517,-17.15431818748963
5.845434957092485,2.1989764063634194,1.3563280263959403,0.7171688396161113,0.5556994230968586,-24.709035269862557,-19.985331741901796,-18.887092094757072
5.952636278651998,2.34184912433357,1.3933867385374177,0.7737775931868675,0.48554702086719576,-25.507008659270056,-21.435998710741273,-15.667202198778988
5.902927290434179,2.1746979420110364,1.6099721789166515,0.7632348269659024,0.5097337581305755,-25.513900626648844,-20.31867261502225,-19.671798472512094
6.016374827877264,2.621772369166008,1.3752974299254002,0.8360739661878672,0.44588411622312907,-26.198951397993877,-18.355877775667555,-20.6088077282592
6.462931713334702,2.121860237145573,1.3641659847978778,0.7474929630198928,0.42824131387060926,-23.215224960814904,-18.560840512494096,-16.339934363569025
5.62654696148165,2.346473106534054,1.335245819436484,0.8378747574668743,0.525343231273451,-24.986549635380708,-20.03873227292314,-21.4119315468093
6.1372520380749025,2.395066532139815,1.4744191971499936,0.8685268071998358,0.49983319119055786,-25.224853055794853,-20.10450167137178,-18.306194653309074
5.67745682576207,2.3620698646177245,1.3818775826781897,0.8347601450042,0.5353553806939527,-25.92879208145246,-17.74415054069479,-13.32347830618793
5.905613626842113,2.2722068511683435,1.3350626961678573,0.8141875511830751,0.4587979133309075,-22.06434209767222,-19.375092655569546,-18.018065329439896
6.217790119393473,2.2805268950399857,1.532130403227301,0.7506063329549626,0.5155970641858626,-26.073328032222896,-20.393367751851827,-19.681151476044374
6.012856003819093,2.306571720796866,1.5419603004513636,0.7576574516937318,0.5560645352163156,-25.428847925606075,-21.71122174054454,-18.08609619568019
5.784451044414139,2.2779496997557267,1.3399576434261293,0.8624809452648334,0.5125911682507179,-24.58416316371394,-19.527352138202307,-18.0762011829293
5.856939258148007,2.4445818675192363,1.2133460048639382,0.8389674501952666,0.5082974451677315,-24.399787034255723,-19.004811472900567,-17.759025089470324
6.135919549786935,2.6315784502387025,1.5007513689836922,0.7980490240311229,0.5002566824247305,-24.042067944784314,-20.757981829416373,-17.00660552676057
5.853926673656573,2.216376232248825,1.3315370174239995,0.7791045227117055,0.4528735562862226,-23.192391492230737,-19.65055669383436,-19.55866675255161
6.043291717916395,2.094529553063138,1.4790625599162768,0.6987096063444311,0.5406671880713104,-24.49384234453929,-20.436287953898034,-15.46867791714481
6.009114367980763,2.2867576927473117,1.2029896182288162,0.7464573790657781,0.481674270805848,-26.056030799966667,-20.220838879038805,-17.63232857344107
5.869679930478837,2.6869564006481474,1.489259733829931,0.8955709543569862,0.5151344976914906,-25.25694512512178,-22.985386469074797,-16.909808930397293
6.428788817865065,2.17944881480454,1.2788828070719218,0.7359772214498768,0.4531089708028624,-24.692167627486114,-20.266137684459363,-18.942224099633464
6.126783804463602,2.5458675208166097,1.4730764119066524,0.8094739910610541,0.4646162100647666,-22.931773958494176,-18.836756837110336,-16.0704267945067
5.594971482668479,2.551655122111466,1.4014273067836434,0.85037219865976,0.543052621976667,-26.397805478424296,-20.75768306667987,-18.385578613219597
6.037290862953886,2.2169617637438006,1.3046060580603354,0.7372538665998855,0.48958093133126473,-23.797423494774772,-19.93696835814162,-17.5836712297597
5.867642707046322,2.385347461877791,1.3592963687073218,0.8092355237390542,0.5435982642812763,-24.820085630453583,-20.907140848030306,-19.399659115780665
6.170486666959245,2.5442594934692804,1.46863184569567,0.8468957768755327,0.49765308022824445,-24.162169464770518,-19.56746998844867,-19.49539743960319
5.84149585231346,2.2431308388518767,1.4105894453115233,0.8006249660953626,0.4447430668112643,-25.101994716635932,-20.259827837043407,-16.967692040320674
5.97705271170662,2.2694629459846456,1.4584412980472483,0.9434201527833385,0.5267620279919516,-25.842432630126325,-21.127089848818407,-18.66541024531108
6.100997455796091,2.2127478629077033,1.5976440584515486,0.7165700370560902,0.48230323046733176,-24.24912722059867,-18.400938238801846,-19.280734631256564
6.173151038834025,2.14778649039607,1.2435758388288947,0.852936426494194,0.5209606644055113,-24.34556897289438,-18.88528158376134,-18.964775013040544
5.759940718588845,2.2026083682400985,1.5617212574968624,0.7913599131301768,0.5007563260262025,-24.02794303426028,-20.72588811671381,-16.951570392423868
5.933099752831811,2.1164089599856615,1.4104355937523212,0.8385960077418338,0.4537064531617139,-25.013304635378635,-19.402654028698667,-18.943556791805417
5.905010937767809,2.305112520238884,1.310121595167687,0.8220653575849624,0.5049288429611171,-25.59982202331985,-19.355105596615545,-18.176482397403245
5.869334153485258,2.1845040153412034,1.2669686374261009,0.7633421901445002,0.5658866942645839,-26.55878699502384,-19.229238517986587,-17.977458374569355
6.353090848056219,2.335067886768612,1.3810879609222966,0.811449819622967,0.5147895937554338,-24.180626731860592,-22.033107075194092,-20.87602332901545
6.080996342192191,2.066615653069456,1.4921650111924458,0.7071049274300857,0.4982744674098361,-24.576110517556014,-18.792072150760845,-20.206689608060277
5.747823209132991,2.3496320348321684,1.3872450879622464,0.8301623750285697,0.5322603020587069,-25.96578263286396,-20.683638755510877,-17.495583166128657
6.183572389410955,2.4250293442413384,1.5511154930247346,0.8149079232995263,0.5063200539560934,-25.538573673296625,-20.42939352012952,-19.105544041729047
6.4244312394025265,2.0009396536142816,1.254882430994844,0.8319330084321551,0.5062860269078838,-25.46675881195144,-16.83454189728776,-16.41491263307937
6.206493052110229,2.3561084854771357,1.3987911052153945,0.8529059162543575,0.46725124483522695,-26.48298443198242,-19.637751943134784,-16.549789343624184
5.696126006809197,2.4841503488709935,1.274760655558688,0.8183809920104856,0.507015440773688,-25.817682396605132,-20.46358697053661,-16.921247000466845
5.90315318542675,2.118553847196319,1.4363631882624968,0.8074044709899139,0.5310633024925083,-26.133830356806353,-22.646353247307086,-15.270342319031103
6.2533822298373245,2.5508858580256555,1.4886887390097299,0.7559465831669354,0.47491813543699923,-25.412479011887935,-18.332283039264375,-18.124633991614775
5.858466106876244,2.3628528514049068,1.3579238206318947,0.7643889618175475,0.5427348746374084,-25.738697498329564,-21.614251604970324,-17.02667711114424
6.088763885629246,2.1942482216362387,1.1395786143372866,0.8593367310088666,0.49724881927564624,-26.62700492086675,-21.204126684199405,-18.876601464894048
6.1549268106858674,2.291634638351344,1.4198948146796493,0.871816770285299,0.4733669146538438,-22.97740976943052,-20.39762275890542,-14.321445130696915
5.814613905684383,2.383749036878258,1.4436738551733508,0.7880944781843974,0.5299289623076073,-23.74745926897077,-18.30030584995965,-15.024549521345971
5.98809492878764,2.3114008087118614,1.4404294754961697,0.8023001373626637,0.4913961729278519,-25.779019421519987,-19.07211201600109,-17.982179348223312
5.351746531986185,2.3808133988669553,1.5235782191822154,0.7547692812503117,0.5227854466245833,-24.72757860334639,-20.18940501180831,-17.420120655142213
5.795122471733142,2.1618989610380948,1.292894632035095,0.8586378422633723,0.4912472410322439,-24.582534910178705,-19.630049523633414,-15.961053600952791
5.949486369721368,2.3254041236054115,1.4680216105450448,0.8332708411845889,0.49820521569410287,-23.808914145226524,-20.720462831445328,-18.22070925722116
5.7504433636070305,2.087942825464253,1.5192507512477973,0.8970608718231875,0.5148068061300287,-25.81860502666008,-19.83241557252158,-18.98493610619956
6.326482260786327,2.283316090797695,1.2221412415993482,0.7560838461410131,0.5087269117277001,-23.907893216017573,-19.911995906266235,-16.689015373489678
5.713971724407873,2.1644138537802813,1.4319651825918975,0.7810996050490892,0.44013404658644784,-25.547905304206935,-18.837476125182377,-17.882341130874494
5.911991102660603,2.1896705086115347,1.3495820168992327,0.8115722961262787,0.4663626877971683,-26.335862404168612,-18.83938625307326,-17.72550832553211
6.026148115457218,2.4854139762815652,1.3918477326898353,0.8323244768862885,0.5278822995437245,-24.2758634406855,-19.407227141353225,-19.25140701460195
6.288254657813223,2.46369651808914,1.4347676483538336,0.7892166181226185,0.4960359023329536,-23.70924157587757,-20.434817069055324,-20.576508222545094
5.712827569764112,2.391370718136076,1.3512771435886446,0.756351945477315,0.48428806091685733,-22.412091026469316,-19.109813246731846,-17.64578638518135
6.232632750430992,2.136153085299113,1.3324291920838387,0.8440703764461785,0.45924277954227577,-26.199725265090212,-20.110362159443657,-16.6425569377587
6.002046612203918,2.2525387325457795,1.4034152417488024,0.8360567681272791,0.46760791036172455,-24.30108031491921,-21.29829724245576,-18.338710123614064
5.803698269790409,2.4819646549968772,1.2912754061137197,0.7541862949718138,0.4393460408011416,-25.409801243793535,-20.483945350293126,-15.8453557206617
6.092420694852654,2.3212575370459856,1.2914174871114814,0.8677721400552748,0.496961578438954,-24.21664128947597,-19.89856761945881,-19.055874488123315
6.039811939114694,2.647899430997254,1.4679373282956503,0.8585099354598302,0.4820468725825686,-26.47048955123125,-18.907741059602305,-19.58205668244888
5.879956624568241,2.3589976759091558,1.2851205964841343,0.8067148248623897,0.47100236327044054,-26.262769775698565,-20.220233806588585,-18.100845460794197
6.013960416998004,2.3288073674735044,1.466631250090921,0.8039798931188019,0.49795629724496143,-25.775874823166482,-21.451038453487527,-18.123888863026934
5.922937280627648,2.2536325303696247,1.446259129285395,0.8277028885557954,0.5109191189255822,-24.921035954331916,-19.931909980043816,-16.845046902997165
6.022703469050249,2.320031135717342,1.2274193271209402,0.7569148464871871,0.5627959379662983,-25.641081266538354,-19.863852751932136,-19.16244423609598
6.132426134904209,2.2771295245429184,1.3322435347664343,0.8015015739582042,0.4546434974131036,-24.340945656086582,-19.776994845316697,-15.947858644777654
6.31720336322907,2.4062163015032882,1.5194109403047371,0.692380822769541,0.5347814312990157,-23.973105381742087,-18.896154180854683,-15.04962455623762
5.75243690023463,2.4435053475191872,1.3018834468860319,0.8438227822751468,0.5291930468304522,-24.400422458754644,-18.777292111892123,-18.058716040452513
6.426606674931254,2.1821015809238076,1.353559573769061,0.7219253388779071,0.476627217818699,-23.38121236033913,-20.713053046858,-16.12543436972352
5.609582440095499,2.100315056966333,1.4462060893251896,0.87517099142145,0.5060970786375809,-24.584173370544658,-20.73937214965873,-19.58474560593789
5.969642980992884,2.0245691940345054,1.4783390509282595,0.7834939953016775,0.48627100251987154,-26.216896710340166,-21.248238453146566,-16.387167688227127
6.117663441296916,2.3761986990368813,1.3748461113955504,0.7894166509034412,0.5055706574125621,-23.63662348646166,-19.16142119566343,-16.429085387160807
6.056198373547007,2.1344950090739188,1.3402489805308357,0.7686133046957747,0.5452739304021366,-25.605156235605996,-18.261415869994742,-16.704844079715183
5.875460096035881,1.9770664110571274,1.5422369861698506,0.7855980563038962,0.5181681869789394,-24.08958150031443,-20.378098313490707,-18.02334463330544
5.958375549928545,2.3582867906796445,1.5738899663797579,0.8709265672574019,0.5152582511970033,-23.426265783444894,-20.289716677669993,-22.431373411863046
5.901399813068234,2.6739499276149186,1.4978858050781794,0.675609567173246,0.48709072040136075,-24.5433119892696,-18.23986093172123,-18.962590715478193
5.882127048611157,2.2990893632690157,1.4085318142565024,0.8638482693044094,0.45547830005226997,-26.496158813164648,-19.39333057614199,-18.938874026526904
6.169920419404205,2.425773616167746,1.3191734278359073,0.8169011740550854,0.49374595368378776,-25.918212166509793,-19.476517154238735,-19.467382407090717
6.071403097193009,2.312274403782135,1.3169555593443434,0.7396489176071392,0.5361982446459175,-23.677255533114863,-21.429099807168473,-17.8166354931794
5.861418080947869,2.2851665520213285,1.4522514105265756,0.7462343803475382,0.4541849643023106,-25.169122685642815,-19.185526316864696,-18.628445168281853
6.1799199750866505,2.437861472448165,1.4418398220888682,0.8838196513604102,0.46834731895469917,-24.920426465057833,-21.11496360861171,-19.236918014647532
6.061459904175321,2.2564588183717023,1.5401598592946428,0.7527246560028635,0.503788032087022,-24.24117558383639,-21.36082422312195,-19.58820022237173
6.162572423767792,2.3401088471107854,1.4650450092536138,0.7423324744702021,0.4704603564545821,-24.303677137919678,-20.416125892120053,-19.073269478227843
6.125925768384723,2.3482546709294017,1.249691969824018,0.8568657271182365,0.47622429658654364,-24.72120018761454,-20.702951268138428,-16.31775118222511
5.834200997815586,2.1997864319535427,1.5051947617722918,0.8169276438142957,0.48729204254815467,-25.208668371220465,-20.265919633262047,-18.99153758194124
5.8879637919606065,2.4488063524304784,1.3001939372685587,0.7531037211731801,0.45903147787429555,-25.312668445732356,-21.7291779614299,-18.77240805964991
6.1494587210246525,2.2737560364956884,1.3616028728047647,0.8108312487702309,0.4707763446135089,-24.142101174708657,-18.849420432238794,-18.68504642253487
6.122074053086693,2.1866382260760733,1.4250200206251693,0.7487123658179862,0.5211028375036193,-24.446430468932206,-18.646776446580287,-17.49150972928587
5.995819681207171,2.38047647653556,1.5995667489783965,0.8550410699211303,0.4607789065330711,-25.25730000061779,-22.336810968968976,-17.3156257672072
6.023465476661756,2.165229802731344,1.7109918556005361,0.8530685482436567,0.45206383596515487,-23.91788768700686,-18.82585063320014,-22.566984808864742
6.255532979157685,2.304227173605369,1.4606723059136182,0.8266003099410972,0.4810992506139832,-25.129034115129784,-20.972634355785953,-16.467547179258588
5.881685722232834,2.2986321505033693,1.3816803381279612,0.8180830530623509,0.5219586650752954,-25.851662174334393,-18.971629355620657,-15.84544794863437
6.109419476234008,2.4628843348747367,1.453450564848055,0.8880594062433688,0.4940923457600933,-25.758970698903344,-20.0821357911997,-19.575279806042506
5.959561469513221,2.3712047349319927,1.4887655425873836,0.7999843163694114,0.48606256765653144,-25.978740836309765,-19.965469323102802,-19.458447367102252
5.9564637593545555,2.296245956188228,1.3679332374442807,0.74090629372896,0.5013307639254682,-25.272410016603686,-20.222117179305464,-18.675380081667406
6.219755370397438,2.422664944880043,1.5795211355912322,0.8224736956416154,0.44762877701421044,-23.766275721663806,-18.545444954919816,-19.134006029184906
6.165083269797606,2.508531132352597,1.4230070759191402,0.9043023524768558,0.514841169613251,-25.80509518103051,-21.487505615030035,-17.66410968908009
6.1627019272001275,2.383671545952779,1.4497743089091393,0.7492620253407074,0.5115030509421093,-24.811524238981896,-19.270591593517988,-20.919787929538295
6.261095761430866,2.301552892976507,1.466592425205446,0.7819268616653008,0.4877207457771284,-25.656689345627413,-18.67840380213254,-19.67689141205511
6.004200768326552,2.103224565147476,1.4421586610614454,0.8208223019050727,0.5301777353538925,-25.260309041271437,-19.140391903351507,-15.691204199737639
6.136390594258993,2.140232950538694,1.483894050046961,0.7973047575497131,0.46617511703140885,-26.510041211985254,-17.210361302811897,-19.392329951022028
5.937946648681309,2.2542162943468,1.3382746813453077,0.7508848209811343,0.533837269797607,-25.22053822915654,-20.63473611526964,-16.134857582845612
6.064833270497688,2.2085731696761073,1.3441698246053968,0.8560928928115236,0.5046348099678575,-25.19370537980496,-18.851234212887764,-17.466992706614796
5.973971389126463,2.271954304552183,1.2899845767028304,0.9160020361008631,0.4899034223036548,-24.459712055964303,-20.127308762409704,-20.71390157188239
6.019399192998543,2.3084974887345657,1.4439501230620226,0.8098065729511954,0.49940379093895065,-24.77671908674463,-18.519912708376797,-17.04700620717569
6.119031405087383,2.3794539131535095,1.4778936503512112,0.7547965855132001,0.49678205702567174,-26.198392124952044,-20.009226794865643,-18.17650095328928
5.8363558633533055,2.289425183291136,1.4457772866151886,0.7225519737473263,0.5366084868925315,-23.91580175595646,-20.465450938234962,-18.68320058437461
6.418477455137092,2.37297524657393,1.5674492433347536,0.8128987990610591,0.4676996261758696,-24.789696959778006,-18.432713355354046,-17.632564360241993
5.79879652370006,2.309671162221518,1.3994403981170953,0.8551938671658129,0.4771244228256021,-24.801606482822514,-20.589874326822716,-17.288049771649813
5.757162277442454,2.003680015046919,1.4668741655592512,0.8237583873247691,0.5310890867621744,-25.00918235338514,-21.695270910680666,-16.93861226703807
6.231622174700013,2.159099690927187,1.2908299123860685,0.7998798079540573,0.4821339519444842,-25.51775744722222,-20.620216259808593,-16.232620728677997
6.158332538792587,2.2783868666417577,1.3612900297525599,0.7705364174105347,0.5270159923199478,-24.782197660251274,-19.25716046409376,-17.387796130832466
6.124823963410431,2.118545788573834,1.4695537757565778,0.7453918183640955,0.5509830794902613,-24.524411564071418,-18.32955349809549,-20.06345113317954
6.125669101852856,2.3899893094994304,1.4849102110743142,0.8417375663162442,0.487946149191751,-26.746895691345554,-19.866644749644184,-18.71046818647679
5.997550645430617,2.5296126248515542,1.3706033052335818,0.8456885810692794,0.5204408697972591,-25.538760837346096,-18.41816351931917,-13.585427497097069
5.820549125702834,2.4828142777545974,1.3928400748141931,0.7227135106654634,0.4653892315598043,-25.25494697040359,-21.62980990577311,-16.913263409427408
6.015160911638746,2.2679835693604686,1.248212625331919,0.8794919489090343,0.5226419989420342,-24.74382939430572,-20.531916157781485,-14.446069048782753
5.864567657697577,2.5236089205274927,1.364297079919339,0.8287035610447001,0.5059827195796031,-23.806688994072875,-20.346290140584923,-15.906848876701222
6.19502394668355,2.3223001185803165,1.4890383163519785,0.8699797322572898,0.5141911484648064,-25.771740814596782,-20.137471312967023,-17.637296892666377
5.970588523699572,2.249437104332294,1.4575205016106565,0.7328936125757443,0.4806328378389382,-25.49796184681784,-19.899086734099765,-17.547889395328323
5.834900560641498,2.207989600468859,1.450066572138121,0.7317087922292281,0.4501674975329848,-25.51253411064655,-19.17090685112937,-18.05487005981527
5.935722831669401,2.2546295470267808,1.404977368718096,0.7925515345116352,0.5150975619424851,-25.80152759010454,-20.533768205804588,-20.60670692376975
6.082586290855125,2.2417734772188154,1.4007063158628175,0.8251392213447597,0.4380979054256164,-25.34718649511226,-19.83316557565625,-17.972929121297664
5.887255089439205,2.325562433356323,1.3339678860526551,0.8898180411463482,0.49047948523272394,-24.22919778001203,-20.054147468388862,-16.183988171186705
5.835555920886714,2.3240860971574797,1.4698828420202534,0.8353039456907566,0.5282354559925991,-26.053835495364346,-21.11106788466938,-18.899459992231805
6.048737442298383,2.300456903023012,1.442097294438939,0.7878659361593984,0.5057569320761911,-24.572185604847096,-20.13640002689772,-17.382070501407284
6.048993314221745,2.3655407254619525,1.4492018847992798,0.7486815396167055,0.5584502793436944,-26.701902230018334,-20.17239143587654,-16.722613431160205
5.898611364925774,2.478596941217951,1.347396515733242,0.8615000286359575,0.5307532745774532,-25.561337996442205,-20.198096678003655,-19.364520658968715
5.905792338876336,2.442433120316198,1.1846657080128755,0.7517647287124642,0.4803830483502327,-25.329489300217986,-19.96188865210226,-18.676954296515497
6.046409987471527,2.0772653047325145,1.5097152711753694,0.8814234277386161,0.5008194013955432,-23.325140327085936,-19.909191751263936,-19.526867235715738
5.710383131700535,1.9169118297647065,1.3521162543991594,0.7857807675196746,0.4985788789236669,-25.274802304752686,-20.518754214928798,-19.23324841003411
5.718507245124689,2.440147986685891,1.313722423595688,0.8795291036308925,0.4525346970996162,-27.20124347345092,-18.47274231923448,-19.93140792547959
5.856311155749513,2.0949681952376866,1.4693478911913993,0.833946564502964,0.4717880325054694,-26.99888890686125,-21.40337675504362,-19.35067269206704
5.957310569657631,2.2662851897160974,1.3607987360080869,0.7931502255278772,0.4831771727906042,-24.96597041365332,-20.865164130163876,-15.870816478803242
6.062181513119601,2.124483046091096,1.5059936384046622,0.7740301814086937,0.4389133849143219,-24.38622914421009,-16.66404365093173,-19.37321554363544
6.29507124338991,2.029702934362997,1.4617005949576696,0.7829546061326961,0.5014248040475493,-24.62454414237275,-21.245589625987076,-17.810311171408966
6.171531924640404,2.381219409230718,1.4683569323200476,0.8214158346187619,0.4925278446604088,-24.83242989419901,-21.62450560965171,-18.754303130506432
5.968012294007314,2.4138732740453968,1.2634044288799464,0.8038578248108859,0.44981318296065276,-23.837740402494333,-19.11862790599854,-16.231701094444592
5.996196758419463,2.213523439890992,1.52119439853864,0.7703094295965648,0.5121263859583199,-25.539591220737133,-22.49254382452865,-16.033256555094574
5.799494127072438,1.9113436561782633,1.4261250531233856,0.7917184294841184,0.5214761823407288,-24.105089443973174,-20.282328691966928,-16.703895026791578
5.996297372801522,2.2180633327621275,1.3630722860753797,0.8039288514859575,0.5068110343659467,-26.63201488502642,-17.425010089908213,-17.540798170345866
5.942268272215973,2.3587706008103817,1.414338846734225,0.6935632952792594,0.49027795474373087,-25.904947832938067,-21.85392310658408,-18.346589305261347
6.064543712067618,2.0781632646838806,1.222376476710168,0.822908405739435,0.5177432645525556,-26.807041394931815,-22.378357382886456,-19.787812056286874
5.834553811289536,2.3275039879668733,1.4408652811480671,0.7510139387641597,0.5204066108143007,-25.274845300669792,-21.79901744234924,-15.084706678316705
6.103869302848234,2.2977035226240505,1.2970628491817928,0.7423333798397128,0.5092221070915907,-25.04626121726634,-18.92196851798362,-19.13950952662883
6.306547782600515,2.386893724940163,1.2647329714156466,0.7156327826444645,0.4752616324869572,-24.88589850777348,-18.650267936017023,-17.00453047945074
5.978247970308629,2.317937055262123,1.2477640813782107,0.7103053751066055,0.5082980229653354,-24.938116647112864,-20.61510655637421,-16.410651641064906
6.080342344419789,2.1540396588677666,1.5112688374989924,0.7322276248443855,0.5358644195247644,-25.92755333081173,-19.180145115198716,-18.832920745357995
6.138028798342223,2.4794857252496736,1.337073660630721,0.7645489521184755,0.4821011282416481,-25.190240844413214,-18.331693606985613,-16.44298120902606
5.919755905622833,2.2762205640459543,1.5533727709916498,0.8976629568763285,0.5629381801739729,-26.497446668605747,-17.855184302684208,-16.853680194991718
6.044818496362083,2.29590431907351,1.34641985369477,0.7737060162052398,0.48423107198043847,-23.63677102486775,-20.29560233741582,-15.408054246927353
6.002518480156359,2.1600098061390205,1.2292642042407051,0.8088875053134016,0.5009722104002041,-25.303626072898002,-22.761766061203986,-18.704019699640067
6.019535219709766,2.2335076623212733,1.288347556005134,0.8200240693253165,0.47982543211980994,-25.48888611904369,-20.985054706891624,-19.928796025919574
5.845398043228907,2.1672795928959645,1.5235811620006938,0.8065532593107925,0.5066981250776078,-23.41105967155592,-20.512165033922308,-18.758234633166765
6.0049020348517885,2.2740580910114865,1.384410182206333,0.7961278269637003,0.44773334922094177,-26.242246533549228,-20.310726555894068,-17.6867196861985
6.09959965824909,2.5567562720213513,1.3451712703509398,0.7402353118200378,0.48361874603549837,-26.12558711403197,-20.225431281210465,-17.912680909372416
6.290228721559008,2.0942148285602964,1.4160018225852786,0.8725463774139607,0.467236363989543,-26.096220324868565,-18.657326482483196,-18.590156844411826
6.191854165217041,2.0579657903184887,1.4501782736167543,0.8903598321818943,0.5040601504367688,-25.067871381699483,-18.470685887974902,-20.863796188465866
6.4306364915023115,2.520675549124041,1.511739881590246,0.7158670652938658,0.5298334212652672,-24.568368370362403,-20.20600838470974,-17.29427550580634
5.84653048742239,2.26860144842722,1.5448499229892925,0.7487985704556811,0.5193801856134366,-24.260324531882166,-18.68181814873782,-15.0414832813767
6.174464127344136,2.1996390892010123,1.3640231354210914,0.7860094828811497,0.4288502191742332,-22.42800468250503,-19.570806360042692,-17.303623142815496
6.03666840114767,2.4559857031094112,1.267395231391796,0.7517731102544905,0.5612620895878364,-27.249432454200765,-19.922592832564913,-17.08629672141973
6.437960586643534,2.2091576690394703,1.3586534838876723,0.8252982776727933,0.5088583982186261,-24.391264410875582,-18.912147011468043,-17.14133204076735
5.838340342928969,2.5739014570320404,1.4260280506582885,0.7635863898796694,0.47670502578521,-25.55713057257223,-19.913297542114503,-17.4044299951764
5.832055631563845,2.40168888070089,1.3036241073789387,0.9082528033903302,0.5047138375697282,-25.586415148888772,-17.530626587482686,-16.602501049697857
5.880121470911195,2.2268132887781444,1.3042849085104957,0.8595274297171799,0.5052856946750808,-25.619772128253878,-21.72609340015347,-17.406939478221503
5.5752208551380384,2.623596231989825,1.4343787881549885,0.8106287015316108,0.47999453849145307,-25.908769670807974,-20.61820507891042,-18.469015754479916
5.894848995663848,2.209142761549499,1.3951347648429548,0.8513493131659866,0.5059375000202623,-23.31547516539655,-20.15182267634474,-19.193983365013132
5.848173467689261,2.4113143058013957,1.4032796995411585,0.8552950212178655,0.4817758313713908,-24.157702672986098,-19.47265677145041,-18.37346048292101
6.030078757295241,2.3448938870609735,1.324150466529993,0.7718026255970879,0.48786914021929934,-24.976804021442625,-18.478447415476293,-17.528805755324
6.068351195155432,2.4952611934098194,1.3769599285794232,0.7591891377729018,0.4794116259273475,-23.648984247513,-20.02927828068339,-18.47412444168446
6.375234167843177,2.5342266795090276,1.3075766855731694,0.8039071531484824,0.4570198613078104,-26.512528965298877,-21.70667557940745,-17.528491975302856
6.19008476763721,2.3048006223598647,1.4890198411124786,0.8430818062248973,0.5043750941064615,-26.330705131330927,-18.988983324253994,-17.341274799449373
5.884619268867519,2.1869873194480722,1.5035249334723753,0.8069530199326709,0.5175589830954901,-27.177967732194688,-19.094049480629643,-16.750230853094727
5.820317065730328,2.3689958214408673,1.2153812137761906,0.7211501758904502,0.5154465078822912,-25.69941454012329,-22.330230391255288,-16.07580754674153
6.098383834301301,2.198342694537184,1.3070489139807588,0.7598587778024579,0.524597757579057,-24.838301473295246,-20.00456496040496,-17.882988872281715
5.7359533585958715,2.6020080871289935,1.250347074490992,0.7963013568202811,0.5097302063004461,-24.897141422067666,-21.908170196816357,-19.96166484772149
6.366291753170871,2.3204802996624103,1.33499760655931,0.7962167197837086,0.4840182350534929,-24.85065808894012,-20.797581317002475,-18.517656145228784
6.235888024144257,2.2452017673031834,1.3916562030209638,0.8986271088394905,0.5251899159329356,-26.41105683106608,-21.08337071235536,-17.933906148890102
5.906164869579059,2.327702045879736,1.255035478030147,0.7307006028800501,0.45927447380474196,-24.196845257385977,-19.028882362109616,-20.753653134265633
